19,69.1
18,70.2
11,70.7
12,72.4
10,73.6
27,75.2
3,76.2
26,76.6
29,78.8
22,79.1
20,80.1
4,80.7
1,81.2
19,81.4
30,82.0
18,82.4
2,83.7
13,83.9
17,84.0
10,85.1
11,85.5
25,86.2
3,86.6
16,87.1
12,88.8
28,89.6
9,91.3
27,91.9
18,93.1
19,93.4
5,93.8
26,94.0
20,95.2
1,95.8
21,97.3
4,97.4
3,98.0
29,98.0
11,99.6
10,101.1
25,102.4
13,103.5
22,104.2
18,105.2
12,108.9
19,111.0
27,113.4
28,114.1
2,117.5
20,117.9
17,120.3
18,125.1
11,126.2
10,127.2
12,129.4
19,130.5
3,133.2
26,133.5
13,139.6
27,141.0
30,142.2
25,145.3
18,146.2
1,147.4
10,147.4
19,149.4
16,150.2
9,151.8
11,159.1
2,161.2
12,161.8
10,162.1
27,164.0
18,165.0
4,168.3
13,169.3
26,169.3
3,170.4
22,171.4
28,175.6
14,178.4
19,178.9
20,182.6
25,187.8
29,187.9
12,209.0
14,224.1
5,224.5
22,224.6
20,227.0
13,245.7
12,246.6
21,247.4
5,248.3
11,248.6
2,251.8
28,257.7
7,258.1
20,259.0
5,259.2
14,259.3
12,259.3
6,259.5
4,259.8
18,260.0
19,260.3
3,260.8
21,261.0
13,262.0
11,262.3
22,262.3
10,262.7
17,265.9
30,266.2
27,266.2
29,268.4
23,271.6
15,272.6
12,272.8
19,273.3
21,273.3
2,273.6
20,273.6
31,273.8
5,274.3
14,274.8
28,275.0
11,275.4
22,275.5
27,277.1
10,278.3
13,278.5
7,278.9
30,279.1
3,280.5
18,283.1
6,284.3
26,285.5
4,286.3
19,287.0
1,289.4
20,291.8
12,292.1
14,292.4
22,292.7
27,293.7
17,294.7
28,294.9
30,295.5
5,296.2
13,297.5
21,300.3
11,303.3
14,318.4
22,319.0
30,322.1
13,322.2
5,325.1
19,330.0
27,340.6
12,342.3
18,371.5
20,373.9
10,381.9
29,386.6
19,386.6
11,395.0
20,398.5
12,400.5
26,401.9
10,405.9
27,407.5
18,407.8
13,426.6
18,439.4
25,441.6
1,442.9
2,445.2
10,446.1
9,453.4
17,460.0
8,464.5
16,471.8
11,474.7
22,491.3
30,492.2
20,493.0
14,494.2
5,504.2
22,505.0
30,505.6
14,510.0
31,514.1
29,523.9
15,528.3
28,530.2
18,533.3
21,535.9
30,537.1
17,538.4
1,546.7
2,547.6
10,548.9
9,550.4
18,557.2
26,561.3
22,573.1
25,582.2
19,629.0
10,629.6
11,629.8
27,630.0
18,630.5
1,632.2
2,633.8
3,636.0
12,636.6
4,639.1
20,645.9
9,646.4
28,649.1
18,650.3
5,651.4
13,653.1
0,654.7
19,655.7
27,655.8
8,656.1
11,660.8
16,661.6
26,663.1
1,663.6
3,664.4
10,666.6
18,667.9
17,668.0
12,668.2
20,674.2
14,675.6
22,677.7
13,678.1
16,679.8
19,679.8
9,681.0
11,683.3
30,687.2
27,692.1
4,703.7
1,714.0
3,714.7
18,721.2
10,724.6
2,731.4
19,731.5
12,735.6
20,737.1
5,737.6
18,737.8
25,738.6
11,740.4
26,741.1
13,742.2
19,744.1
10,747.2
12,754.2
5,754.9
27,755.8
6,760.4
21,761.2
28,762.7
13,763.9
4,765.8
20,777.5
29,784.7
5,786.9
18,787.0
12,787.7
7,791.6
13,797.9
19,799.5
3,807.2
20,809.9
12,812.1
21,812.4
25,813.5
14,813.5
28,813.9
11,815.0
1,815.4
10,815.6
6,816.7
17,816.9
8,818.2
0,819.0
22,820.1
9,820.5
29,821.8
13,822.1
18,823.6
7,824.8
27,826.7
1,830.3
19,830.9
26,831.6
15,832.4
30,834.1
10,835.8
12,842.6
14,843.4
2,844.5
17,847.5
11,848.8
8,849.3
20,850.1
18,853.3
19,854.2
9,855.4
22,855.5
5,857.6
28,858.7
27,858.7
12,861.0
26,861.4
2,862.8
17,866.2
1,866.8
11,867.3
4,867.8
10,869.1
14,870.9
20,871.8
18,872.6
9,876.1
13,876.6
30,877.5
0,880.2
26,880.5
5,880.8
12,880.9
3,885.0
2,890.8
19,892.3
20,901.4
18,905.0
27,909.1
19,910.5
26,910.8
10,912.2
20,912.6
11,913.3
16,913.9
21,914.4
22,914.6
17,915.5
29,915.5
12,923.0
14,927.5
18,929.5
2,930.6
30,934.3
22,942.4
19,950.6
20,955.2
27,961.5
18,963.6
11,970.5
19,974.6
13,997.7
20,1027.4
12,1058.5
10,1059.3
1,1059.5
19,1059.6
26,1059.8
3,1060.5
20,1060.8
18,1061.3
11,1062.3
9,1063.1
2,1065.5
30,1066.9
8,1067.2
29,1070.4
0,1071.3
27,1073.4
22,1081.7
14,1090.6
1,1096.6
10,1097.5
17,1110.3
9,1113.1
18,1114.8
19,1114.9
12,1116.0
2,1116.2
10,1117.7
20,1118.1
27,1118.5
11,1120.1
1,1120.2
3,1122.9
26,1124.0
16,1125.8
28,1128.2
29,1129.0
19,1130.3
18,1131.4
12,1132.8
25,1132.9
20,1133.0
30,1135.0
22,1135.8
15,1138.2
10,1138.8
8,1139.1
31,1141.4
27,1142.6
13,1143.0
2,1143.1
11,1143.9
1,1144.8
4,1148.3
21,1148.6
5,1149.8
19,1151.7
0,1157.1
18,1162.8
19,1191.7
18,1192.8
3,1194.4
20,1194.5
13,1197.1
1,1197.9
12,1199.4
11,1200.2
10,1201.1
19,1201.8
18,1202.8
5,1203.7
27,1204.3
20,1205.2
28,1206.8
2,1208.0
26,1211.3
25,1219.1
13,1220.6
21,1223.1
18,1227.7
12,1231.5
20,1232.2
19,1234.4
11,1236.0
28,1236.0
29,1236.1
3,1243.3
22,1244.7
17,1247.9
13,1251.0
18,1257.1
10,1279.4
20,1307.4
13,1316.7
12,1318.9
6,1333.3
7,1342.5
13,1344.5
21,1345.6
14,1345.6
5,1345.7
12,1357.3
3,1358.5
23,1362.6
11,1364.5
18,1368.5
6,1373.3
19,1393.7
21,1400.1
22,1400.5
5,1400.9
13,1402.6
30,1408.8
12,1413.0
14,1413.9
13,1421.0
28,1421.3
5,1422.5
29,1422.8
22,1424.0
21,1425.3
4,1425.6
20,1428.5
2,1433.3
27,1433.6
12,1434.5
26,1435.0
18,1435.8
19,1436.2
3,1436.8
23,1439.2
20,1440.5
10,1441.1
11,1441.1
30,1443.9
13,1445.8
5,1446.3
27,1446.4
28,1446.4
19,1449.7
18,1454.5
26,1454.6
29,1455.3
22,1458.0
25,1460.4
27,1461.1
19,1461.7
10,1463.6
20,1464.0
4,1465.2
5,1468.0
2,1468.7
11,1470.0
12,1470.8
26,1474.3
14,1475.3
30,1475.8
13,1476.7
18,1478.5
21,1478.9
28,1479.7
27,1480.7
19,1481.1
17,1483.6
22,1486.5
10,1490.7
20,1491.5
9,1494.2
29,1496.6
28,1505.6
27,1506.2
1,1507.7
30,1508.3
14,1508.3
21,1512.4
22,1514.5
3,1519.0
20,1519.8
7,1520.9
29,1523.8
4,1525.1
19,1527.0
31,1527.0
27,1529.9
28,1531.6
30,1533.6
2,1534.8
20,1535.2
18,1544.8
11,1548.9
12,1549.2
14,1549.5
5,1552.8
21,1552.9
13,1556.5
1,1556.6
10,1569.0
19,1669.9
18,1675.0
28,1678.4
1,1684.6
11,1692.2
20,1694.0
3,1696.6
27,1699.9
30,1705.6
29,1706.9
18,1708.6
9,1713.9
15,1714.2
10,1718.6
12,1738.2
22,1738.2
13,1740.5
19,1743.8
18,1748.4
26,1750.5
20,1751.0
0,1751.4
14,1753.8
27,1756.4
30,1757.4
22,1758.8
25,1762.0
2,1762.4
17,1767.2
29,1768.1
10,1769.0
22,1776.7
14,1777.2
5,1777.6
11,1777.8
19,1779.3
30,1779.9
18,1785.6
12,1785.9
3,1788.5
20,1789.6
7,1793.0
13,1805.8
28,1817.6
27,1820.6
18,1842.8
26,1854.4
2,1862.8
12,1943.6
11,1943.8
20,1945.8
19,1946.2
3,1946.7
4,1947.8
18,1948.2
29,1948.3
13,1950.7
10,1953.3
30,1955.3
28,1955.8
27,1956.7
1,1958.6
22,1959.9
19,1960.9
2,1962.2
3,1964.8
12,1968.7
18,1969.8
26,1970.0
11,1971.2
21,1974.3
9,1975.2
20,1976.3
4,1979.3
29,1980.5
19,1984.6
27,1988.1
10,1989.0
28,1994.5
25,1995.4
12,2085.0
2,2086.4
10,2088.0
19,2088.9
1,2089.2
11,2089.3
18,2089.6
27,2092.0
3,2092.1
14,2092.8
5,2093.2
13,2094.5
26,2094.9
0,2095.1
12,2096.5
18,2096.8
19,2097.1
20,2098.0
2,2098.5
10,2098.8
17,2098.9
21,2099.3
28,2099.4
11,2099.9
1,2101.4
26,2101.7
27,2101.8
3,2102.4
18,2103.0
25,2103.1
9,2104.8
5,2104.9
12,2105.2
19,2106.5
4,2106.7
13,2107.0
14,2107.2
2,2108.5
10,2109.3
20,2109.4
11,2109.6
29,2110.0
18,2110.0
16,2110.1
0,2110.3
22,2110.6
1,2111.4
8,2112.4
17,2113.9
3,2114.5
27,2115.9
30,2116.5
26,2117.9
28,2118.6
12,2120.1
19,2120.9
18,2121.1
2,2121.4
25,2122.1
10,2122.9
20,2123.2
11,2125.5
24,2126.3
23,2126.9
1,2128.8
13,2130.6
31,2133.1
18,2134.2
2,2134.6
12,2136.6
5,2137.7
3,2139.0
9,2139.7
10,2140.3
0,2140.3
1,2143.2
19,2143.6
17,2143.7
26,2144.2
4,2144.5
27,2146.0
11,2149.6
18,2149.6
20,2153.6
16,2155.2
2,2158.2
10,2163.5
12,2166.4
18,2171.2
13,2172.2
28,2172.7
8,2174.2
19,2178.3
11,2188.7
1,2198.8
6,2204.3
10,2218.9
18,2220.5
20,2229.9
18,2236.8
26,2237.3
9,2239.4
3,2240.3
12,2241.8
19,2244.8
1,2246.1
22,2249.9
14,2251.1
16,2251.8
8,2252.6
30,2253.4
25,2253.8
10,2257.1
17,2258.0
27,2258.1
18,2258.8
28,2270.7
2,2272.1
13,2272.5
20,2274.7
19,2275.3
11,2275.7
29,2275.8
27,2276.9
18,2281.6
22,2282.7
21,2283.3
30,2285.2
15,2286.0
7,2286.1
12,2286.2
13,2290.0
26,2290.4
9,2290.6
5,2292.0
19,2292.4
11,2296.4
25,2297.2
4,2297.5
20,2298.4
18,2299.8
6,2304.3
22,2306.1
29,2307.7
17,2308.3
21,2310.9
27,2311.7
14,2314.6
2,2315.5
