57,18.2
55,18.2
20,18.3
16,18.4
34,18.5
15,18.5
32,18.6
51,18.7
54,18.8
52,18.9
13,19.0
28,23.3
8,23.4
46,23.4
11,23.5
4,23.6
7,23.6
50,23.7
53,23.7
24,23.7
26,23.7
9,23.8
30,23.9
42,23.9
6,23.9
43,24.0
37,24.2
10,24.5
60,24.5
27,24.7
14,24.8
62,24.9
23,25.0
18,25.0
36,25.1
48,25.1
56,25.1
0,25.1
49,25.2
25,25.2
31,25.2
45,25.2
21,25.3
47,25.3
44,25.3
40,25.3
41,25.4
2,25.4
35,25.4
39,25.4
59,25.4
12,25.5
5,25.5
29,25.5
19,25.6
38,25.6
1,25.7
22,25.7
33,25.8
58,25.8
3,25.8
17,25.9
61,26.0
55,35.6
34,37.4
52,38.1
11,38.4
54,38.5
15,38.8
13,38.8
57,39.0
32,40.2
20,40.5
16,41.0
30,41.3
7,41.5
9,41.6
10,41.7
53,41.9
26,42.2
8,42.2
6,42.3
50,43.0
14,43.1
37,43.2
24,43.2
27,43.3
25,43.8
42,43.9
48,44.1
51,44.1
60,44.3
4,45.1
36,45.2
49,45.4
2,45.9
46,46.0
31,46.1
43,46.1
62,46.2
22,46.6
3,46.6
33,46.6
59,46.8
38,47.0
41,47.1
28,47.1
47,47.2
17,48.4
23,48.4
21,48.6
35,48.7
56,49.0
12,49.0
44,49.4
18,49.6
0,49.8
29,50.1
45,50.2
58,50.2
40,50.7
1,51.8
61,52.3
19,52.9
5,53.9
39,54.6
11,58.0
55,58.1
7,62.0
8,62.2
15,62.8
10,64.2
9,64.8
32,65.0
57,65.4
6,66.3
30,67.1
50,67.2
14,69.8
42,71.5
22,73.9
16,74.1
24,75.5
4,76.4
0,81.8
55,84.8
44,86.1
7,90.0
58,93.8
15,94.5
57,95.0
6,96.7
59,103.9
40,109.2
55,114.3
2,116.5
9,122.9
57,125.7
15,126.4
8,126.6
14,129.0
24,131.8
6,135.0
37,135.7
59,138.9
36,138.9
19,142.7
0,145.1
18,148.3
5,153.3
42,153.7
2,153.8
55,155.0
8,158.2
15,159.0
58,162.7
7,163.0
36,170.5
57,171.1
14,171.2
59,172.7
9,173.5
23,174.7
24,175.6
11,177.2
37,178.3
5,181.3
44,181.5
6,181.7
