21,83.2
20,83.3
29,83.4
17,83.6
18,83.8
8,83.8
13,83.9
28,84.2
9,84.3
1,84.4
20,86.3
21,86.3
29,86.8
17,87.5
8,88.0
18,88.4
13,88.5
28,90.9
9,95.1
1,96.5
21,163.0
20,163.1
29,163.2
17,163.5
8,163.6
18,163.6
13,163.7
28,164.0
9,164.2
1,164.2
21,166.0
20,166.3
29,166.6
17,167.2
8,167.9
18,168.0
13,168.4
28,170.7
9,172.5
1,175.3
21,243.0
20,243.1
29,243.2
17,243.4
8,243.6
18,243.6
13,243.7
28,244.0
9,244.1
1,244.2
20,246.1
21,246.1
29,246.6
17,247.2
8,247.7
18,248.0
13,248.5
28,250.8
9,252.7
1,255.7
21,628.2
20,628.3
29,628.4
17,628.6
18,628.8
8,628.8
13,628.9
28,629.2
9,629.3
1,629.4
21,631.1
20,631.3
29,631.6
17,632.5
8,633.0
18,633.1
13,633.5
28,636.0
9,640.4
1,641.8
21,708.0
20,708.1
29,708.2
17,708.4
8,708.6
18,708.6
13,708.7
28,709.0
1,709.2
9,709.2
21,711.0
20,711.3
29,711.6
17,712.2
8,713.0
18,713.0
13,713.4
28,715.7
9,717.5
1,720.4
21,788.0
20,788.1
29,788.2
17,788.4
18,788.6
8,788.6
13,788.7
28,789.0
9,789.1
1,789.2
21,791.1
20,791.1
29,791.6
17,792.2
8,792.7
18,793.0
13,793.5
28,795.9
9,797.7
1,800.7
21,868.0
20,868.1
29,868.2
17,868.4
18,868.6
8,868.6
13,868.7
28,869.0
9,869.1
1,869.2
21,871.1
20,871.1
29,871.6
17,872.2
8,872.7
18,873.0
13,873.1
28,875.9
9,877.7
1,880.8
21,1253.2
20,1253.3
29,1253.4
17,1253.6
8,1253.8
18,1253.8
13,1253.9
28,1254.2
9,1254.3
1,1254.4
21,1256.1
20,1256.3
29,1256.6
17,1257.5
8,1258.0
18,1258.1
13,1258.5
28,1261.0
9,1265.4
1,1266.8
21,1333.0
20,1333.1
29,1333.2
17,1333.4
8,1333.6
18,1333.6
13,1333.7
28,1334.0
9,1334.2
1,1334.2
21,1336.0
20,1336.3
29,1336.6
17,1337.2
8,1338.0
18,1338.0
13,1338.4
28,1340.7
9,1342.5
1,1345.4
21,1413.0
20,1413.1
29,1413.2
17,1413.4
8,1413.6
18,1413.6
13,1413.7
28,1414.0
9,1414.1
1,1414.2
21,1416.1
20,1416.1
29,1416.6
17,1417.2
8,1417.7
18,1418.0
13,1418.5
28,1420.9
9,1422.7
1,1425.7
21,1493.0
20,1493.1
29,1493.2
17,1493.4
8,1493.6
18,1493.6
13,1493.7
28,1494.0
9,1494.1
1,1494.2
21,1496.1
20,1496.1
29,1496.6
17,1497.2
8,1497.7
18,1498.0
13,1498.1
28,1500.9
9,1502.7
1,1505.8
21,1878.2
20,1878.3
29,1878.4
17,1878.6
18,1878.8
8,1878.8
13,1878.9
28,1879.2
9,1879.3
1,1879.4
21,1881.1
20,1881.3
29,1881.6
17,1882.5
8,1883.0
18,1883.1
13,1883.5
28,1886.0
9,1890.4
1,1891.8
21,1958.0
20,1958.1
29,1958.2
17,1958.4
18,1958.6
8,1958.6
13,1958.7
28,1959.0
