6,16.5
7,16.8
0,21.1
1,21.6
5,27.3
6,28.4
3,31.6
7,35.9
2,38.0
6,38.2
5,42.6
1,43.9
0,44.6
6,46.4
2,49.6
7,52.2
5,53.0
6,53.6
1,55.2
0,57.7
2,58.7
5,61.4
4,61.5
6,61.5
1,64.3
2,67.0
7,68.2
6,68.4
0,68.8
5,69.0
1,71.6
3,73.3
2,73.9
4,74.4
6,74.7
5,75.6
1,78.3
7,79.2
0,79.7
2,80.6
6,80.8
5,82.4
1,85.1
4,85.6
6,87.3
2,88.2
0,91.7
5,91.8
1,92.0
6,94.3
2,97.0
7,97.8
3,98.3
1,99.4
6,101.8
0,104.7
2,105.2
5,106.6
1,110.4
6,110.9
0,113.9
2,114.8
3,117.4
7,117.9
6,120.1
0,122.5
5,123.2
2,125.0
1,126.7
3,127.8
7,129.1
6,132.0
0,133.9
4,136.0
3,137.5
2,139.8
6,140.4
7,140.6
1,142.1
0,148.7
3,149.0
5,149.4
6,150.0
2,151.8
4,151.9
1,152.5
2,160.9
0,161.4
6,164.2
5,165.0
1,166.9
0,169.8
2,171.5
6,174.1
0,177.4
1,178.7
3,179.6
5,182.9
6,183.4
2,184.8
0,185.5
7,187.0
3,189.6
6,193.0
2,193.4
1,194.2
5,194.3
0,195.9
3,200.6
2,202.0
6,203.5
1,205.8
7,208.1
0,208.4
5,210.1
2,211.1
6,212.1
1,214.7
7,217.1
3,217.2
4,217.3
2,219.3
6,220.0
5,220.6
1,222.4
7,225.9
0,226.1
2,227.5
6,228.0
1,230.8
3,232.4
7,233.9
5,234.4
2,235.2
6,235.6
0,237.5
1,238.1
7,241.4
6,242.7
2,243.2
5,245.3
1,245.6
3,245.7
4,247.3
0,247.8
7,248.5
6,249.2
2,250.4
1,253.5
3,253.5
6,255.4
7,255.8
0,256.4
2,257.2
5,258.0
1,260.4
3,260.7
6,261.6
2,263.7
7,264.5
4,264.6
0,265.2
5,266.8
1,267.2
6,267.6
3,269.4
2,270.2
6,273.7
7,273.7
1,274.4
2,276.3
5,276.4
0,277.2
3,277.2
6,279.9
2,282.4
1,282.6
7,285.0
6,286.3
3,286.8
5,287.1
2,288.6
1,291.0
0,291.4
6,293.1
2,295.3
7,298.4
3,298.8
6,300.9
1,302.1
2,302.4
0,303.5
5,305.4
3,309.2
7,310.2
2,310.7
6,310.7
1,312.7
0,313.2
4,315.1
6,318.7
2,319.5
3,320.0
7,320.9
0,322.3
1,323.1
5,325.4
6,325.7
2,328.0
7,331.5
0,331.6
6,332.5
1,332.6
5,338.2
2,338.4
6,339.6
0,339.9
7,341.0
1,342.8
3,347.2
6,347.7
2,348.7
0,352.7
7,353.0
1,354.6
4,356.3
5,358.3
3,358.4
2,358.8
6,359.1
1,366.0
6,367.4
7,367.7
3,367.9
0,368.1
2,369.2
5,370.4
6,374.6
1,375.5
2,377.8
5,379.1
0,379.2
3,380.0
6,381.6
1,384.5
7,386.9
2,388.3
6,390.6
5,391.2
0,395.8
1,397.1
2,398.4
6,399.5
