23,34.2
112,35.0
349,35.2
76,36.0
165,36.1
171,37.4
164,37.5
11,37.9
213,37.9
115,39.0
170,39.3
185,40.4
78,40.4
360,41.3
361,41.3
130,42.2
29,42.7
349,43.2
271,45.6
112,46.4
168,47.2
165,47.6
315,49.1
353,49.1
367,50.0
324,50.4
75,50.5
303,50.7
23,51.0
37,51.7
58,51.9
153,52.0
320,52.7
208,52.8
22,52.9
11,53.3
100,53.5
164,53.7
26,54.4
130,54.4
29,54.5
366,55.3
171,55.5
358,55.8
349,55.9
114,55.9
24,56.0
126,56.1
19,56.8
3,57.2
115,57.3
68,57.3
112,57.3
348,57.4
222,57.7
271,57.7
338,57.9
265,57.9
40,58.0
28,58.2
308,58.5
168,58.8
170,58.9
23,59.2
324,59.4
12,59.5
337,59.5
339,59.5
160,60.2
299,60.2
301,60.6
1,60.8
22,61.2
165,61.4
153,62.3
315,62.6
76,62.7
63,62.9
57,63.1
208,63.7
171,63.9
37,64.2
226,64.3
249,64.7
124,64.8
74,65.1
26,65.5
258,65.6
162,66.1
198,66.2
349,66.4
199,66.7
68,67.0
31,67.1
20,67.4
15,67.8
303,67.9
72,67.9
164,67.9
320,68.0
11,68.3
293,68.6
308,68.6
350,68.8
253,69.5
361,70.3
19,70.5
216,71.4
265,71.4
301,71.7
149,72.0
24,72.2
271,72.5
58,72.8
73,72.9
114,73.1
170,73.3
23,74.0
366,74.1
160,74.4
177,74.6
338,74.6
353,75.3
171,76.0
168,76.6
251,76.8
150,76.9
3,77.6
184,77.7
22,77.7
299,77.8
308,78.0
367,78.1
97,78.4
202,78.7
342,78.9
242,79.3
68,79.6
349,79.9
253,80.0
57,80.4
343,80.7
265,81.0
112,81.6
185,81.7
266,81.8
167,82.1
23,82.5
346,82.5
208,82.8
361,83.1
26,83.5
170,84.5
79,85.0
154,85.2
345,85.5
40,85.6
165,86.5
114,87.1
177,87.2
366,87.3
78,87.3
149,87.4
171,87.6
278,87.7
229,87.8
271,87.9
15,88.1
9,90.1
213,90.7
12,93.3
308,97.2
372,98.8
140,101.7
269,109.7
233,110.2
19,114.1
26,117.0
63,117.8
75,118.5
354,118.7
162,120.0
299,122.5
160,122.9
355,123.1
15,124.7
226,124.9
157,125.8
113,126.0
340,132.2
58,133.1
50,134.4
19,134.9
355,137.5
126,137.6
105,141.5
133,141.6
75,142.5
181,142.6
311,142.7
266,142.8
115,143.1
72,143.2
76,143.3
85,143.8
157,144.3
367,146.1
164,146.6
33,146.9
40,147.1
233,147.8
232,149.6
339,150.0
88,150.0
366,151.0
266,151.6
32,151.7
210,152.0
22,152.2
354,152.7
326,153.8
75,156.9
23,157.2
72,157.4
311,158.5
299,158.5
181,160.5
76,161.5
276,163.3
121,164.1
85,164.5
367,165.4
213,166.0
124,167.8
210,169.2
208,169.6
130,172.7
278,175.9
171,177.2
233,178.9
58,179.3
255,179.5
353,179.6
11,181.4
303,182.2
109,183.6
208,183.6
130,186.2
349,186.4
157,188.2
344,188.6
154,189.3
353,189.4
100,189.6
97,189.9
233,191.0
232,192.1
301,192.4
181,192.8
164,193.0
76,193.3
311,194.7
210,194.8
266,195.3
130,195.6
116,196.1
11,196.8
354,196.9
324,197.5
113,197.6
171,198.2
40,198.2
226,198.4
320,201.4
72,201.4
355,201.4
115,202.3
33,202.4
233,202.6
353,202.9
271,203.0
232,203.2
273,203.6
24,204.2
26,205.9
266,207.0
345,207.6
76,208.3
257,208.6
133,209.9
361,211.4
280,212.5
23,212.9
367,215.0
40,215.3
210,217.3
256,220.9
115,222.9
367,223.0
358,224.2
271,224.4
168,225.0
26,225.4
382,225.5
116,226.4
315,227.2
366,227.4
29,227.4
41,229.2
265,229.2
167,229.2
266,229.6
269,229.7
24,231.3
114,231.5
367,232.0
349,232.3
308,232.5
9,233.2
184,233.3
162,233.4
154,233.6
32,233.7
165,235.7
76,235.9
326,236.4
301,236.8
116,237.0
372,237.3
213,237.8
271,238.1
229,238.3
12,239.4
160,239.5
299,240.2
208,240.4
124,242.3
157,242.5
58,243.2
175,243.5
308,243.5
154,243.8
2,244.2
168,244.5
301,244.8
382,244.8
353,245.4
171,245.5
233,245.8
19,245.9
345,245.9
116,246.0
177,247.2
153,247.4
367,248.0
271,248.4
79,248.4
173,248.8
358,249.3
303,250.0
83,250.7
326,250.8
361,251.6
150,252.4
233,253.4
133,253.6
301,254.2
124,254.5
157,255.0
222,255.1
76,255.1
140,255.3
168,255.4
113,255.4
372,256.1
